Date,rf
2022-07-12,8.297562065955294e-05
2022-07-13,9.112813566026679e-05
2022-07-14,8.918858148340989e-05
2022-07-15,8.790795529528298e-05
2022-07-18,8.868414115278593e-05
2022-07-19,9.605035381845802e-05
2022-07-20,9.326055551597808e-05
2022-07-21,9.2562794756514e-05
2022-07-22,9.23689567096812e-05
2022-07-25,9.38419198677449e-05
2022-07-26,9.70185693320196e-05
2022-07-27,9.34543500166722e-05
2022-07-28,9.054637356362308e-05
2022-07-29,9.015848169501675e-05
2022-08-01,8.887816852319636e-05
2022-08-02,9.65538586916743e-05
2022-08-03,9.519812094998891e-05
2022-08-04,9.326055551597808e-05
2022-08-05,9.450071006890218e-05
2022-08-08,9.643767021934819e-05
2022-08-09,0.00010069565746183709
2022-08-10,9.934134347908117e-05
2022-08-11,9.759939265250271e-05
2022-08-12,9.798655789829961e-05
2022-08-15,9.84898171751906e-05
2022-08-16,0.00010177878517677999
2022-08-17,0.00010061828581246749
2022-08-18,0.00010050221628533112
2022-08-19,0.00010108252075111244
2022-08-22,0.00010371219691748919
2022-08-23,0.00010583786699757
2022-08-24,0.0001062242293242143
2022-08-25,0.00010688095803867903
2022-08-26,0.00010784654412110421
2022-08-29,0.0001095067957820251
2022-08-30,0.00011240091604128586
2022-08-31,0.00011189941801113255
2022-09-01,0.00011201515465870055
2022-09-02,0.00011035595234128738
2022-09-06,0.00011132069333421832
2022-09-07,0.00011471470634757047
2022-09-08,0.00011537003154317709
2022-09-09,0.00011606378463960061
2022-09-12,0.00011710419151908802
2022-09-13,0.00012318705592309593
2022-09-14,0.0001222251958577655
2022-09-15,0.00012095518861547665
2022-09-16,0.00011999278735286507
2022-09-19,0.00011864504436066605
2022-09-20,0.00012664780650863898
2022-09-21,0.00012461017338907598
2022-09-22,0.0001223021565458832
2022-09-23,0.00012145554357686455
2022-09-26,0.00012364865825133047
2022-09-27,0.00012691684862321735
2022-09-28,0.00012614810584989772
2022-09-29,0.0001256867850261323
2022-09-30,0.0001242255971246428
2022-10-03,0.0001230716446576207
2022-10-04,0.00012941423921159222
2022-10-05,0.00012856914238281957
2022-10-06,0.0001283770552319036
2022-10-07,0.00012856914238281957
2022-10-10,0.0001282617948140196
2022-10-11,0.00013037434936659208
2022-10-12,0.0001377786365257787
2022-10-13,0.00013969459196240677
2022-10-14,0.0001414181658475971
2022-10-17,0.00014371509437887355
2022-10-18,0.0001492605268276524
2022-10-19,0.00015155292178874245
2022-10-20,0.00015143834168297984
2022-10-21,0.0001512473492732422
2022-10-24,0.000152316768357459
2022-10-25,0.00015430205247775168
2022-10-26,0.00015296591370860096
2022-10-27,0.00015296591370860096
2022-10-28,0.0001544928979244651
2022-10-31,0.00015468372509392451
2022-11-01,0.0001575451138280152
2022-11-02,0.0001565915468162213
2022-11-03,0.0001565915468162213
2022-11-04,0.0001561337517914995
2022-11-07,0.000154989042217171
2022-11-08,0.00015907033732225523
2022-11-09,0.00015918469727530012
2022-11-10,0.0001577357851887509
2022-11-11,0.00015804087667771767
2022-11-14,0.00015823152421951363
2022-11-15,0.0001605949748124321
2022-11-16,0.00016040442261474363
2022-11-17,0.00015994706727402697
2022-11-18,0.00016078551786040464
2022-11-21,0.00015937530805076273
2022-11-22,0.00016318551130827105
2022-11-23,0.00016326167262185017
2022-11-25,0.00016230949663227778
2022-11-28,0.00016261421853402033
2022-11-29,0.00016527956019648287
2022-11-30,0.00016527956019648287
2022-12-01,0.00016299508346834208
2022-12-02,0.00016356633957567314
2022-12-05,0.00016166186899085262
2022-12-06,0.00016402325984066573
2022-12-07,0.00016261421853402033
2022-12-08,0.0001613570739466805
2022-12-09,0.00016223329887742838
2022-12-12,0.00016204284350131778
2022-12-13,0.00016508925097233863
2022-12-14,0.00016402325984066573
2022-12-15,0.0001637567218477512
2022-12-16,0.00016185236081804488
2022-12-19,0.00016185236081804488
2022-12-20,0.000164404007722753
2022-12-21,0.0001634520876694846
2022-12-22,0.00016356633957567314
2022-12-23,0.00016299508346834208
2022-12-27,0.00016307126659707437
2022-12-28,0.00016851365714208455
2022-12-29,0.0001668779244544449
2022-12-30,0.00016554601407606004
2023-01-03,0.00016535569948053426
2023-01-04,0.0001708709935473338
2023-01-05,0.00017459423755886638
2023-01-06,0.0001744043564256212
2023-01-09,0.0001740245668994942
2023-01-10,0.00017713770700636584
2023-01-11,0.00017675817900334595
2023-01-12,0.0001737207199724696
2023-01-13,0.00017421446620612032
2023-01-17,0.0001744043564256212
2023-01-18,0.0001758092363638238
2023-01-19,0.00017561941336081773
2023-01-20,0.00017611292342254042
2023-01-23,0.00017599903218578638
2023-01-24,0.00017744129241927225
2023-01-25,0.00017637863279788255
2023-01-26,0.00017630272282032926
2023-01-27,0.00017649249504158348
2023-01-30,0.00017599903218578638
2023-01-31,0.0001773274573968214
2023-02-01,0.00017542958127711862
2023-02-02,0.000175049907969715
2023-02-03,0.0001755434707550915
2023-02-06,0.00017592311494631684
2023-02-07,0.0001773274573968214
2023-02-08,0.0001778966360418175
2023-02-09,0.0001789588892889127
2023-02-10,0.0001797933329046527
2023-02-13,0.000180172552665005
2023-02-14,0.00018074132340488663
2023-02-15,0.00018009671522854832
2023-02-16,0.0001809309015631931
2023-02-17,0.00018149956362692774
2023-02-21,0.00018180283361326986
2023-02-22,0.00018206816228500566
2023-02-23,0.0001818786384513597
2023-02-24,0.00018237137074934132
2023-02-27,0.0001809309015631931
2023-02-28,0.00018263666141107155
2023-03-01,0.00018320507910460682
2023-03-02,0.00018312929960128042
2023-03-03,0.00018293982644199344
2023-03-06,0.00018331876371417967
2023-03-07,0.00018774952797416167
2023-03-08,0.00018918752458428473
2023-03-09,0.00018786308246837393
2023-03-10,0.00018615956820850355
2023-03-13,0.0001806654968375518
2023-03-14,0.00018149956362692774
2023-03-15,0.0001768720484545337
2023-03-16,0.0001758092363638238
2023-03-17,0.00016680183251537552
2023-03-20,0.00017334088312215585
2023-03-21,0.00017865541995975578
2023-03-22,0.00017706181154813184
2023-03-23,0.00017478409149996346
2023-03-24,0.00017478409149996346
2023-03-27,0.00017782075509734964
2023-03-28,0.0001795278339975734
2023-03-29,0.000179603700391398
2023-03-30,0.0001809309015631931
2023-03-31,0.0001778966360418175
2023-04-03,0.0001773274573968214
2023-04-04,0.00018331876371417967
2023-04-05,0.00018244716472765073
2023-04-06,0.00018263666141107155
2023-04-10,0.00018748457891545742
2023-04-11,0.00018907402602584753
2023-04-12,0.00018831723186332855
2023-04-13,0.00018812800625751856
2023-04-14,0.00018994415280544567
2023-04-17,0.00019070063678756943
2023-04-18,0.00019474539541347875
2023-04-19,0.00019342278927787584
2023-04-20,0.00019153261525879008
2023-04-21,0.00019172166056016945
2023-04-24,0.00018880916538831447
2023-04-25,0.00019183510144739116
2023-04-26,0.0001930448337034474
2023-04-27,0.00019361176257711113
2023-04-28,0.00019070063678756943
2023-05-01,0.00018850643040211725
2023-05-02,0.00019512318906064773
2023-05-03,0.0001972004564582675
2023-05-04,0.0001956898211067728
2023-05-05,0.00019663404009203148
2023-05-08,0.0001967473406374393
2023-05-09,0.00019825757354250794
2023-05-10,0.00019606754286572358
2023-05-11,0.00019417861046744085
2023-05-12,0.00019466981795475546
2023-05-15,0.00019361176257711113
2023-05-16,0.0001958031486140958
2023-05-17,0.00019693613768141145
2023-05-18,0.00019833306470246333
2023-05-19,0.00019682286053291593
2023-05-22,0.0001972004564582675
2023-05-23,0.00019938986215560915
2023-05-24,0.00020059729386469417
2023-05-25,0.00019976723190376507
2023-05-26,0.00019795555853791878
2023-05-30,0.00019901247451378966
2023-05-31,0.00020297335474547278
2023-06-01,0.0002012763161581963
2023-06-02,0.0002017289331458088
2023-06-05,0.00019901247451378966
2023-06-06,0.0001995785515155368
2023-06-07,0.00019938986215560915
2023-06-08,0.00019738924995006747
2023-06-09,0.0001972004564582675
2023-06-12,0.0001972004564582675
2023-06-13,0.00019738924995006747
2023-06-14,0.00019663404009203148
2023-06-15,0.0001956898211067728
2023-06-16,0.00019606754286572358
2023-06-20,0.00019644521066612344
2023-06-21,0.00019871053495767608
2023-06-22,0.00019871053495767608
2023-06-23,0.00019882375823449978
2023-06-26,0.00019946534977293473
2023-06-27,0.00020040865294061248
2023-06-28,0.00020003136217968325
2023-06-29,0.00020022002103965562
2023-06-30,0.00019938986215560915
2023-07-03,0.0001990879513141833
2023-07-05,0.000200899089899228
2023-07-06,0.00020165348857648752
2023-07-07,0.00020165348857648752
2023-07-10,0.00020210606254850722
2023-07-11,0.0002027848267422889
2023-07-12,0.0002022946228011296
2023-07-13,0.0002020306431317739
2023-07-14,0.0002017289331458088
2023-07-17,0.00020240774386343053
2023-07-18,0.00020297335474547278
2023-07-19,0.00020286023182673822
2023-07-20,0.0002027848267422889
2023-07-21,0.00020297335474547278
2023-07-24,0.0002030487562476168
2023-07-25,0.00020361425780183602
2023-07-26,0.0002037273592279189
2023-07-27,0.0002037273592279189
2023-07-28,0.00020323727171247359
2023-07-31,0.00020297335474547278
2023-08-01,0.00020342577822215954
2023-08-02,0.00020342577822215954
2023-08-03,0.0002033503659067203
2023-08-04,0.0002031618558145557
2023-08-07,0.00020342577822215954
2023-08-08,0.00020399122605471742
2023-08-09,0.00020417969675308
2023-08-10,0.0002037273592279189
2023-08-11,0.00020361425780183602
2023-08-14,0.00020380274640458625
2023-08-15,0.00020417969675308
2023-08-16,0.00020436814052824957
2023-08-17,0.00020410429876381096
2023-08-18,0.00020410429876381096
2023-08-21,0.00020417969675308
2023-08-22,0.00020474503717549054
2023-08-23,0.00020474503717549054
2023-08-24,0.00020504651794013467
2023-08-25,0.00020549870512919546
2023-08-28,0.00020580012864292047
2023-08-29,0.00020568710424571517
2023-08-30,0.00020549870512919546
2023-08-31,0.00020485808840759267
2023-09-01,0.0002037273592279189
2023-09-05,0.00020410429876381096
2023-09-06,0.00020493347207613363
2023-09-07,0.0002042927640920327
2023-09-08,0.00020466966789810145
2023-09-11,0.00020466966789810145
2023-09-12,0.0002051218800603969
2023-09-13,0.0002051218800603969
2023-09-14,0.00020474503717549054
2023-09-15,0.00020485808840759267
2023-09-18,0.00020493347207613363
2023-09-19,0.00020531029706770585
2023-09-20,0.00020549870512919546
2023-09-21,0.0002051218800603969
2023-09-22,0.0002051218800603969
2023-09-25,0.0002054233501650421
2023-09-26,0.00020587547645266498
2023-09-27,0.00020606385768264548
2023-09-28,0.00020523493852566793
2023-09-29,0.00020493347207613363
2023-10-02,0.00020549870512919546
2023-10-03,0.0002064405933161883
2023-10-04,0.0002062522299702036
2023-10-05,0.00020587547645266498
2023-10-06,0.0002067419452964934
2023-10-09,0.0002067419452964934
2023-10-10,0.00020580012864292047
2023-10-11,0.0002062522299702036
2023-10-12,0.0002062522299702036
2023-10-13,0.00020598851344976656
2023-10-16,0.00020598851344976656
2023-10-17,0.0002064405933161883
2023-10-18,0.00020606385768264548
2023-10-19,0.00020531029706770585
2023-10-20,0.00020493347207613363
2023-10-23,0.00020466966789810145
2023-10-24,0.00020523493852566793
2023-10-25,0.00020549870512919546
2023-10-26,0.00020493347207613363
2023-10-27,0.0002051218800603969
2023-10-30,0.0002054233501650421
2023-10-31,0.00020568710424571517
2023-11-01,0.00020493347207613363
2023-11-02,0.00020380274640458625
2023-11-03,0.0002031618558145557
2023-11-06,0.00020342577822215954
2023-11-07,0.00020391582448433076
2023-11-08,0.0002037273592279189
2023-11-09,0.00020353886704422446
2023-11-10,0.0002030487562476168
2023-11-13,0.00020342577822215954
2023-11-14,0.0002031618558145557
2023-11-15,0.00020323727171247359
2023-11-16,0.0002027848267422889
2023-11-17,0.00020240774386343053
2023-11-20,0.0002025962897818919
2023-11-21,0.00020323727171247359
2023-11-22,0.00020361425780183602
2023-11-24,0.0002031618558145557
2023-11-27,0.0002033503659067203
2023-11-28,0.00020342577822215954
2023-11-29,0.0002026716984489869
2023-11-30,0.0002025962897818919
2023-12-01,0.0002017289331458088
2023-12-04,0.0002020306431317739
2023-12-05,0.0002027848267422889
2023-12-06,0.0002027848267422889
2023-12-07,0.00020240774386343053
2023-12-08,0.00020240774386343053
2023-12-11,0.00020240774386343053
2023-12-12,0.00020297335474547278
2023-12-13,0.0002020306431317739
2023-12-14,0.0002017289331458088
2023-12-15,0.00020210606254850722
2023-12-18,0.00020210606254850722
2023-12-19,0.0002025962897818919
2023-12-20,0.0002022946228011296
2023-12-21,0.0002015403460106524
2023-12-22,0.00020146491584121558
2023-12-26,0.0002012763161581963
2023-12-27,0.0002024831740943256
2023-12-28,0.0002018420703348658
2023-12-29,0.00020040865294061248
2024-01-02,0.00020165348857648752
2024-01-03,0.0002024831740943256
2024-01-04,0.0002022192069680635
2024-01-05,0.00020191749333560687
2024-01-08,0.00020191749333560687
2024-01-09,0.0002022946228011296
2024-01-10,0.00020210606254850722
2024-01-11,0.0002018420703348658
2024-01-12,0.00020108770751115114
2024-01-16,0.0002012763161581963
2024-01-17,0.0002017289331458088
2024-01-18,0.00020116314485098838
2024-01-19,0.00020108770751115114
2024-01-22,0.00020116314485098838
2024-01-23,0.0002015403460106524
2024-01-24,0.0002015403460106524
2024-01-25,0.00020097454881242774
2024-01-26,0.00020116314485098838
2024-01-29,0.00020116314485098838
2024-01-30,0.0002012763161581963
2024-01-31,0.00020071048131042264
2024-02-01,0.00020116314485098838
2024-02-02,0.0002015403460106524
2024-02-05,0.0002022192069680635
2024-02-06,0.0002020306431317739
2024-02-07,0.0002020306431317739
2024-02-08,0.0002018420703348658
2024-02-09,0.00020191749333560687
2024-02-12,0.0002022192069680635
2024-02-13,0.00020240774386343053
2024-02-14,0.0002018420703348658
2024-02-15,0.0002018420703348658
2024-02-16,0.0002020306431317739
2024-02-20,0.00020165348857648752
2024-02-21,0.0002024831740943256
2024-02-22,0.00020240774386343053
2024-02-23,0.0002026716984489869
2024-02-26,0.0002030487562476168
2024-02-27,0.00020286023182673822
2024-02-28,0.0002026716984489869
2024-02-29,0.0002020306431317739
2024-03-01,0.0002017289331458088
2024-03-04,0.0002020306431317739
2024-03-05,0.00020210606254850722
2024-03-06,0.0002022946228011296
2024-03-07,0.0002022192069680635
2024-03-08,0.0002022192069680635
2024-03-11,0.0002026716984489869
2024-03-12,0.0002026716984489869
2024-03-13,0.0002025962897818919
2024-03-14,0.0002025962897818919
2024-03-15,0.0002025962897818919
2024-03-18,0.0002025962897818919
2024-03-19,0.0002025962897818919
2024-03-20,0.0002022192069680635
2024-03-21,0.0002022192069680635
2024-03-22,0.00020191749333560687
2024-03-25,0.0002018420703348658
2024-03-26,0.0002018420703348658
2024-03-27,0.0002017289331458088
2024-03-28,0.0002012763161581963
2024-04-01,0.0002018420703348658
2024-04-02,0.00020165348857648752
2024-04-03,0.0002015403460106524
2024-04-04,0.0002012763161581963
2024-04-05,0.0002017289331458088
2024-04-08,0.0002020306431317739
2024-04-09,0.00020191749333560687
2024-04-10,0.0002027848267422889
2024-04-11,0.0002025962897818919
2024-04-12,0.0002022946228011296
2024-04-15,0.0002025962897818919
2024-04-16,0.00020240774386343053
2024-04-17,0.0002026716984489869
2024-04-18,0.0002027848267422889
2024-04-19,0.00020286023182673822
2024-04-22,0.00020286023182673822
2024-04-23,0.00020286023182673822
2024-04-24,0.00020323727171247359
2024-04-25,0.00020286023182673822
2024-04-26,0.0002025962897818919
2024-04-29,0.0002027848267422889
2024-04-30,0.00020286023182673822
2024-05-01,0.0002030487562476168
2024-05-02,0.0002025962897818919
2024-05-03,0.0002024831740943256
2024-05-06,0.0002026716984489869
2024-05-07,0.0002027848267422889
2024-05-08,0.00020286023182673822
2024-05-09,0.0002026716984489869
2024-05-10,0.0002027848267422889
2024-05-13,0.0002026716984489869
2024-05-14,0.0002024831740943256
2024-05-15,0.0002026716984489869
2024-05-16,0.0002027848267422889
2024-05-17,0.0002026716984489869
2024-05-20,0.0002026716984489869
2024-05-21,0.0002026716984489869
2024-05-22,0.00020286023182673822
2024-05-23,0.00020286023182673822
2024-05-24,0.00020286023182673822
2024-05-28,0.00020297335474547278
2024-05-29,0.0002030487562476168
2024-05-30,0.00020297335474547278
2024-05-31,0.00020286023182673822
2024-06-03,0.0002027848267422889
2024-06-04,0.0002026716984489869
2024-06-05,0.0002026716984489869
2024-06-06,0.00020240774386343053
2024-06-07,0.0002025962897818919
2024-06-10,0.00020240774386343053
2024-06-11,0.00020286023182673822
2024-06-12,0.0002027848267422889
2024-06-13,0.0002026716984489869
2024-06-14,0.0002026716984489869
2024-06-17,0.0002027848267422889
2024-06-18,0.0002024831740943256
2024-06-20,0.00020210606254850722
2024-06-21,0.0002017289331458088
2024-06-24,0.0002015403460106524
2024-06-25,0.0002020306431317739
2024-06-26,0.0002022946228011296
2024-06-27,0.0002020306431317739
2024-06-28,0.00020165348857648752
2024-07-01,0.0002018420703348658
2024-07-02,0.0002022192069680635
2024-07-03,0.0002022946228011296
2024-07-05,0.00020210606254850722
2024-07-08,0.0002018420703348658
2024-07-09,0.00020210606254850722
2024-07-10,0.00020210606254850722
2024-07-11,0.00020108770751115114
2024-07-12,0.00020108770751115114
2024-07-15,0.000200899089899228
2024-07-16,0.000200899089899228
2024-07-17,0.00020097454881242774
2024-07-18,0.000200899089899228
2024-07-19,0.000200899089899228
2024-07-22,0.00020078592582168175
2024-07-23,0.00020014454777712216
2024-07-24,0.00020003136217968325
2024-07-25,0.00019965401754992913
2024-07-26,0.00019946534977293473
2024-07-29,0.0001991634266790239
2024-07-30,0.00019871053495767608
2024-07-31,0.00019871053495767608
2024-08-01,0.00019795555853791878
2024-08-02,0.00019474539541347875
2024-08-05,0.0001958786864804706
2024-08-06,0.00019663404009203148
2024-08-07,0.00019663404009203148
2024-08-08,0.0001967473406374393
2024-08-09,0.00019644521066612344
2024-08-12,0.00019636968358317664
2024-08-13,0.00019561427964512342
2024-08-14,0.00019599200859428116
2024-08-15,0.00019663404009203148
2024-08-16,0.00019644521066612344
2024-08-19,0.00019599200859428116
2024-08-20,0.00019485873187964292
2024-08-21,0.0001938007268776262
2024-08-22,0.00019455647609285492
2024-08-23,0.00019361176257711113
2024-08-26,0.0001935361815458714
2024-08-27,0.00019240220316475118
2024-08-28,0.00019191071488475333
2024-08-29,0.00019228879651546398
2024-08-30,0.00019240220316475118
2024-09-03,0.0001924778057970998
2024-09-04,0.0001916460435203352
2024-09-05,0.00019104101925746775
2024-09-06,0.0001901332918304531
2024-09-09,0.000189641522436565
2024-09-10,0.00018737103163883723
2024-09-11,0.00018888483650507493
2024-09-12,0.00018756029334345253
2024-09-13,0.00018464472315451167
2024-09-16,0.00018396284875178595
2024-09-17,0.00018358399104929045
2024-09-18,0.0001790347484733095
2024-09-19,0.0001782001634017502
2024-09-20,0.00017637863279788255
2024-09-23,0.00017478409149996346
2024-09-24,0.00017448030272596197
2024-09-25,0.0001741764906936999
2024-09-26,0.00017345483256099405
2024-09-27,0.00017398658956971764
2024-09-30,0.00017459423755886638
2024-10-01,0.00017398658956971764
2024-10-02,0.00017364475913334828
2024-10-03,0.00017334088312215585
2024-10-04,0.0001748600486395895
2024-10-07,0.00017561941336081773
2024-10-08,0.0001757332973907901
2024-10-09,0.00017599903218578638
2024-10-10,0.0001758092363638238
2024-10-11,0.00017523974011185767
2024-10-14,0.00017535365314251566
2024-10-15,0.00017523974011185767
2024-10-16,0.00017478409149996346
2024-10-17,0.00017523974011185767
2024-10-18,0.0001751638083447331
2024-10-21,0.00017535365314251566
2024-10-22,0.00017467018022529493
2024-10-23,0.0001748600486395895
2024-10-24,0.0001741764906936999
2024-10-25,0.000175049907969715
2024-10-28,0.00017398658956971764
2024-10-29,0.00017391063381978533
2024-10-30,0.00017326489689803478
2024-10-31,0.00017208713269423935
2024-11-01,0.0001708709935473338
2024-11-04,0.00017155512107504573
2024-11-05,0.00017174512046939005
2024-11-06,0.00017201112245861962
2024-11-07,0.00017163112192444398
2024-11-08,0.00017174512046939005
2024-11-11,0.00017144109894963553
2024-11-12,0.00017174512046939005
2024-11-13,0.0001704908656869824
2024-11-14,0.0001702247617681983
2024-11-15,0.0001706049151188688
2024-11-18,0.00017098501393074704
2024-11-19,0.00017117505874627892
2024-11-20,0.00017125106687499106
2024-11-21,0.0001713650944607546
2024-11-22,0.00017144109894963553
2024-11-25,0.00017106104382339703
2024-11-26,0.0001706809341688196
2024-11-27,0.00017030080622818048
2024-11-29,0.0001698445901251775
2024-12-02,0.00017011071953794928
2024-12-03,0.00016923621434415475
2024-12-04,0.0001687798758253361
2024-12-05,0.00016820938793853725
2024-12-06,0.0001668779244544449
2024-12-09,0.00016680183251537552
2024-12-10,0.00016649741387827542
2024-12-11,0.00016535569948053426
2024-12-12,0.00016413749530338204
2024-12-13,0.00016394711314270198
2024-12-16,0.0001643278683306678
2024-12-17,0.0001647847009237241
2024-12-18,0.00016448014565397014
2024-12-19,0.00016402325984066573
2024-12-20,0.00016383289035598034
2024-12-23,0.00016383289035598034
2024-12-24,0.00016326167262185017
2024-12-26,0.00016383289035598034
2024-12-27,0.00016242376327636757
2024-12-30,0.00016257613184626087
2024-12-31,0.00016356633957567314
2025-01-02,0.00016356633957567314
2025-01-03,0.00016299508346834208
2025-01-06,0.00016288083327458078
2025-01-07,0.00016337593001042243
2025-01-08,0.0001634520876694846
2025-01-10,0.0001637567218477512
2025-01-13,0.00016394711314270198
2025-01-14,0.0001637567218477512
2025-01-15,0.0001634520876694846
2025-01-16,0.00016307126659707437
2025-01-17,0.00016299508346834208
2025-01-21,0.0001631474301033229
2025-01-22,0.00016383289035598034
2025-01-23,0.0001637567218477512
2025-01-24,0.0001634520876694846
2025-01-27,0.00016280466465126407
2025-01-28,0.00016288083327458078
2025-01-29,0.00016280466465126407
2025-01-30,0.00016257613184626087
2025-01-31,0.00016280466465126407
2025-02-03,0.00016288083327458078
2025-02-04,0.0001637567218477512
2025-02-05,0.00016364249358056905
2025-02-06,0.0001637567218477512
2025-02-07,0.0001643278683306678
2025-02-10,0.0001643278683306678
2025-02-11,0.00016421363834823128
2025-02-12,0.0001643278683306678
2025-02-13,0.0001637567218477512
2025-02-14,0.0001637567218477512
2025-02-18,0.0001637567218477512
2025-02-19,0.00016394711314270198
2025-02-20,0.0001634520876694846
2025-02-21,0.0001631474301033229
2025-02-24,0.00016288083327458078
2025-02-25,0.00016257613184626087
2025-02-26,0.00016299508346834208
2025-02-27,0.00016307126659707437
2025-02-28,0.00016299508346834208
2025-03-03,0.00016299508346834208
2025-03-04,0.00016307126659707437
2025-03-05,0.0001634520876694846
2025-03-06,0.0001631474301033229
2025-03-07,0.0001631474301033229
2025-03-10,0.00016269039081290637
2025-03-11,0.00016307126659707437
2025-03-12,0.0001631474301033229
2025-03-13,0.00016280466465126407
2025-03-14,0.00016280466465126407
2025-03-17,0.00016280466465126407
2025-03-18,0.00016307126659707437
2025-03-19,0.00016288083327458078
2025-03-20,0.00016257613184626087
2025-03-21,0.00016269039081290637
2025-03-24,0.00016257613184626087
2025-03-25,0.00016257613184626087
2025-03-26,0.00016288083327458078
2025-03-27,0.00016280466465126407
2025-03-28,0.00016280466465126407
2025-03-31,0.00016299508346834208
2025-04-01,0.00016326167262185017
2025-04-02,0.00016337593001042243
2025-04-03,0.00016269039081290637
2025-04-04,0.00016154758040544664
2025-04-07,0.0001613570739466805
2025-04-08,0.00016242376327636757
2025-04-09,0.0001643278683306678
2025-04-10,0.0001631474301033229
2025-04-11,0.0001637567218477512
2025-04-14,0.00016307126659707437
2025-04-15,0.00016326167262185017
2025-04-16,0.00016356633957567314
2025-04-17,0.0001634520876694846
2025-04-21,0.00016364249358056905
2025-04-22,0.0001637567218477512
2025-04-23,0.00016356633957567314
2025-04-24,0.0001631474301033229
2025-04-25,0.00016299508346834208
2025-04-28,0.00016299508346834208
2025-04-29,0.00016288083327458078
2025-04-30,0.00016288083327458078
2025-05-01,0.00016269039081290637
2025-05-02,0.00016356633957567314
2025-05-05,0.00016356633957567314
2025-05-06,0.00016364249358056905
2025-05-07,0.00016383289035598034
2025-05-08,0.00016383289035598034
2025-05-09,0.00016383289035598034
2025-05-12,0.00016630716305230455
2025-05-13,0.00016649741387827542
2025-05-14,0.00016649741387827542
2025-05-15,0.00016546987844354125
2025-05-16,0.00016467050224405088
2025-05-19,0.0001647847009237241
2025-05-20,0.00016508925097233863
2025-05-21,0.00016459436796510717
2025-05-22,0.00016448014565397014
2025-05-23,0.000164404007722753
2025-05-27,0.00016337593001042243
2025-05-28,0.00016421363834823128
2025-05-29,0.000164404007722753
2025-05-30,0.00016448014565397014
2025-06-02,0.00016448014565397014
2025-06-03,0.00016459436796510717
2025-06-04,0.0001647847009237241
2025-06-05,0.00016448014565397014
2025-06-06,0.00016448014565397014
2025-06-09,0.0001647847009237241
2025-06-10,0.0001651653757572201
2025-06-11,0.0001651653757572201
2025-06-12,0.00016546987844354125
2025-06-13,0.0001647847009237241
2025-06-16,0.00016508925097233863
2025-06-17,0.00016394711314270198
2025-06-18,0.00016413749530338204
2025-06-20,0.00016307126659707437
2025-06-23,0.00016166186899085262
2025-06-24,0.00016257613184626087
2025-06-25,0.00016280466465126407
2025-06-26,0.00016299508346834208
2025-06-27,0.0001631474301033229
2025-06-30,0.00016288083327458078
2025-07-01,0.00016421363834823128
2025-07-02,0.00016413749530338204
2025-07-03,0.0001647847009237241
2025-07-07,0.00016497504290524195
2025-07-08,0.0001651653757572201
2025-07-09,0.00016497504290524195
2025-07-10,0.0001647847009237241
2025-07-11,0.00016467050224405088
2025-07-14,0.0001643278683306678
2025-07-15,0.00016448014565397014
2025-07-16,0.00016421363834823128
2025-07-17,0.00016459436796510717
2025-07-18,0.000164404007722753
2025-07-21,0.00016413749530338204
2025-07-22,0.000164404007722753
2025-07-23,0.0001647847009237241
2025-07-24,0.00016497504290524195
2025-07-25,0.00016497504290524195
2025-07-28,0.00016459436796510717
2025-07-29,0.000164404007722753
2025-07-30,0.00016448014565397014
2025-07-31,0.00016459436796510717
2025-08-01,0.00016257613184626087
2025-08-04,0.00016147136801886305
2025-08-05,0.0001613570739466805
2025-08-06,0.0001607092908364665
2025-08-07,0.0001608998283955547
2025-08-08,0.0001607092908364665
2025-08-11,0.0001610903568063327
2025-08-12,0.0001605949748124321
2025-08-13,0.00015983272928970672
2025-08-14,0.0001599089549786346
2025-08-15,0.0001599089549786346
2025-08-18,0.0001603282064426882
2025-08-19,0.00015983272928970672
2025-08-20,0.00016002329076670373
2025-08-21,0.0001605187441281895
2025-08-22,0.00015899407734361592
2025-08-25,0.00015918469727530012
2025-08-26,0.00015899407734361592
2025-08-27,0.00015792646557216905
2025-08-28,0.0001583840538402674
2025-08-29,0.00015727814034373884
2025-09-02,0.0001568585664951109
2025-09-03,0.00015632450916864635
2025-09-04,0.0001555614337320039
2025-09-05,0.0001522022012002932
2025-09-08,0.00015288954543017465
2025-09-09,0.00015346224894243743
2025-09-10,0.00015296591370860096
2025-09-11,0.00015288954543017465
2025-09-12,0.00015288954543017465
2025-09-15,0.00015182028982129939
2025-09-16,0.00015143834168297984
2025-09-17,0.00015059792270748044
2025-09-18,0.00015105635677825762
2025-09-19,0.00015097995174158103
2025-09-22,0.00014983375428625828
2025-09-23,0.00014971911541871444
2025-09-24,0.00015021585689140067
2025-09-25,0.00015117094791389528
2025-09-26,0.0001502922675318565
2025-09-29,0.00015040688984304683
2025-09-30,0.00014971911541871444
2025-10-01,0.00014971911541871444
2025-10-02,0.00014983375428625828
2025-10-03,0.00015021585689140067
2025-10-06,0.0001502922675318565
2025-10-07,0.00014964268463011344
2025-10-08,0.00014964268463011344
2025-10-09,0.00015002480563288274
2025-10-10,0.00015002480563288274
2025-10-13,0.00015002480563288274
2025-10-14,0.00015002480563288274
2025-10-15,0.00015021585689140067
2025-10-16,0.00015002480563288274
2025-10-17,0.00014922231175671651
2025-10-20,0.0001479226891765423
